,id,file_name,label,data_sharer,dataset,recorder
21177,12909,12909.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21178,46445,46445.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21179,37973,37973.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21180,31824,31824.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21181,15290,15290.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21182,10477,10477.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21183,53140,53140.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21184,14996,14996.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21185,19551,19551.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21186,33354,33354.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21187,48424,48424.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21188,55650,55650.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21189,15475,15475.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21190,33308,33308.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21191,38177,38177.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21192,12906,12906.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21193,55861,55861.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21194,33301,33301.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21195,21339,21339.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21196,31556,31556.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21197,10430,10430.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21198,10475,10475.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21199,12198,12198.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21200,32721,32721.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21201,26698,26698.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21202,31560,31560.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21203,31066,31066.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21204,21338,21338.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21205,10435,10435.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21206,28699,28699.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21207,22842,22842.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21208,55862,55862.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21209,10434,10434.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21210,32694,32694.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21211,14981,14981.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21212,28546,28546.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21213,39608,39608.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21214,16175,16175.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21215,22034,22034.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21216,37453,37453.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21217,45933,45933.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21218,31653,31653.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21219,31908,31908.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21220,31911,31911.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21221,26701,26701.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21222,16462,16462.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21223,31554,31554.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21224,52397,52397.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21225,48730,48730.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21226,45568,45568.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21227,50957,50957.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21228,50112,50112.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21229,50963,50963.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21230,32723,32723.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21231,30977,30977.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21232,20465,20465.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21233,54758,54758.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21234,10445,10445.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21235,12893,12893.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21236,13405,13405.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21237,28547,28547.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21238,23283,23283.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21239,30008,30008.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21240,32683,32683.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21241,22147,22147.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21242,22877,22877.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21243,45063,45063.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21244,55264,55264.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21245,39615,39615.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21246,52398,52398.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21247,22030,22030.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21248,16141,16141.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21249,15481,15481.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21250,29097,29097.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21251,38660,38660.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21252,21387,21387.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21253,15514,15514.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21254,55540,55540.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21255,37475,37475.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21256,49629,49629.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21257,26806,26806.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21258,22865,22865.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21259,33331,33331.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21260,49643,49643.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21261,49610,49610.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21262,15280,15280.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21263,31546,31546.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21264,40258,40258.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21265,37978,37978.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21266,18999,18999.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21267,55525,55525.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21268,12937,12937.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21269,20525,20525.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21270,13534,13534.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21271,52405,52405.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21272,30793,30793.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21273,31543,31543.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21274,16463,16463.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21275,30985,30985.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21276,49613,49613.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21277,39616,39616.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21278,26955,26955.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21279,19550,19550.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21280,33307,33307.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21281,16173,16173.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21282,19004,19004.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21283,43704,43704.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21284,12932,12932.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21285,25449,25449.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21286,55582,55582.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21287,21878,21878.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21288,33291,33291.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21289,15201,15201.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21290,31576,31576.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21291,29092,29092.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21292,31819,31819.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21293,25963,25963.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21294,37117,37117.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21295,16140,16140.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21296,39277,39277.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21297,48736,48736.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21298,32682,32682.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21299,10406,10406.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21300,46454,46454.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21301,12903,12903.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21302,16782,16782.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21303,33315,33315.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21304,45937,45937.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21305,11910,11910.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21306,48744,48744.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21307,48010,48010.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21308,54980,54980.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21309,43722,43722.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21310,39291,39291.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21311,26824,26824.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21312,48457,48457.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21313,29971,29971.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21314,25967,25967.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21315,38320,38320.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21316,31925,31925.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21317,46494,46494.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21318,31553,31553.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21319,42059,42059.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21320,38889,38889.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21321,16194,16194.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21322,45069,45069.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21323,31813,31813.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21324,50952,50952.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21325,49636,49636.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21326,53705,53705.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21327,23281,23281.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21328,37971,37971.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21329,22868,22868.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21330,14997,14997.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21331,55670,55670.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21332,38894,38894.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21333,22150,22150.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21334,15156,15156.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21335,50950,50950.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21336,26702,26702.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21337,14677,14677.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21338,38325,38325.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21339,40271,40271.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21340,12901,12901.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21341,48898,48898.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21342,46469,46469.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21343,31841,31841.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21344,27225,27225.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21345,49638,49638.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21346,50944,50944.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21347,31832,31832.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21348,29270,29270.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21349,37985,37985.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21350,14973,14973.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21351,52425,52425.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21352,42053,42053.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21353,19572,19572.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21354,55559,55559.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21355,48729,48729.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21356,22875,22875.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21357,26804,26804.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21358,54756,54756.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21359,10441,10441.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21360,13169,13169.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21361,14977,14977.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21362,26980,26980.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21363,50956,50956.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21364,49600,49600.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21365,22843,22843.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21366,54730,54730.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21367,32681,32681.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21368,49117,49117.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21369,31912,31912.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21370,11922,11922.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21371,29082,29082.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21372,31565,31565.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21373,51009,51009.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21374,29998,29998.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21375,12200,12200.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21376,48732,48732.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21377,31537,31537.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21378,48746,48746.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21379,45064,45064.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21380,27262,27262.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21381,45469,45469.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21382,32631,32631.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21383,13187,13187.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
21384,15472,15472.florida_cmi.conservation_metrics.bioph_dolphin.wav,bioph_dolphin,conservation_metrics,florida_cmi,soundtrap500
